Regiao,Estado,Mês,RADIACAO GLOBAL (Kj/m²),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),Temp_Media,Ano
NE,PI,5,1335.7368856088565,0.0634179084440864,26.967177694100773,25.68660570199032,26.326891698045547,2020
NE,PI,6,1450.7457431222529,0.0188050740776605,26.81083624369421,25.3819654637175,26.09640085370586,2020
NE,PI,7,1590.537415654521,0.0026604857401995,27.19550414225096,25.56245706203273,26.378980602141844,2020
NE,PI,8,1728.0624079528718,0.0022791379893941,28.35027167760924,26.646694589087616,27.498483133348422,2020
NE,PI,9,1810.820466226138,0.0007466168922071,29.9109411489958,28.169652031760855,29.040296590378325,2020
NE,PI,10,1711.9861637678323,0.0496255870034268,30.636040868454664,28.88979565772669,29.76291826309068,2020
NE,PI,11,1350.562087912088,0.128674772972141,28.095128494775487,26.801962722394805,27.448545608585142,2020
NE,PI,12,1346.5103016622204,0.0462154585502603,28.218057874234837,26.83504451864218,27.526551196438508,2020
NE,RN,1,1579.6523910733265,0.1490422984836392,29.01126225245049,27.933366673334667,28.472314462892577,2020
NE,RN,2,1562.1917361637604,0.2461881188118811,28.60891800507185,27.542561284868977,28.07573964497041,2020
NE,RN,3,1555.1598765432095,0.3563267233238905,27.989658634538152,26.96698795180723,27.478323293172693,2020
NE,RN,4,1586.788823794502,0.2606060606060606,28.25792181069959,27.187577160493827,27.722749485596708,2020
NE,RN,5,1455.5826334888543,0.2053446940356313,27.82859290438965,26.75604329524955,27.292318099819603,2020
NE,RN,6,1471.0688636363636,0.1813455657492355,27.345119006553983,26.09755087961366,26.72133494308382,2020
NE,RN,7,1546.9677659574468,0.1263243024666397,27.606720055710305,26.15142757660167,26.879073816155987,2020
NE,RN,8,1884.0435632808255,0.013584036838066,28.953875671527246,27.32233307751343,28.13810437452034,2020
NE,RN,9,2053.37339988256,0.0168825741746761,29.40628667225482,27.770452640402347,28.58836965632858,2020
NE,RN,10,2125.676477472206,0.0172310330047149,30.214390034364264,28.57963917525773,29.397014604811,2020
NE,RN,11,2014.0925722145803,0.0235167206040992,30.792207792207797,29.12900432900433,29.96060606060606,2020
NE,RN,12,1913.981385642738,0.0161331626120358,30.653401797175867,29.02252888318357,29.83796534017972,2020
NE,SE,1,1795.9556118754526,0.0467228464419475,28.070063821300355,26.77451136816913,27.42228759473474,2020
NE,SE,2,1760.3048838125244,0.118954248366013,28.243611357586516,26.955922803904173,27.599767080745345,2020
NE,SE,3,1612.4635058556858,0.1996629213483146,27.94334332191781,26.731742294520547,27.337542808219176,2020
NE,SE,4,1651.625,0.2847069597069597,27.300951796131407,26.164384402824684,26.732668099478047,2020
NE,SE,5,1291.9293293293292,0.2528673835125448,25.573670956911023,24.54322887520985,25.05844991606044,2020
NE,SE,6,1274.338749359303,0.3039392501186521,24.375275501554118,23.28058773664877,23.82793161910144,2020
NE,SE,7,1421.53177028451,0.1081774452164617,23.486692467996427,22.279339089014588,22.88301577850551,2020
NE,SE,8,1581.9861664712778,0.1125,23.37681862269641,22.09812479793081,22.737471710313613,2020
NE,SE,9,1650.4607932379715,0.0583333333333333,24.326180555555556,22.940868055555555,23.633524305555557,2020
NE,SE,10,1847.8615861214373,0.0205645161290322,26.53760080645161,25.1171370967742,25.827368951612904,2020
NE,SE,11,1656.9561260210037,0.050062893081761,26.577151144054135,25.24859813084112,25.91287463744763,2020
NE,SE,12,1809.5035036496351,0.0035502958579881,27.041366325981716,25.614443249058635,26.327904787520172,2020
S,PR,1,1308.2304778605874,0.1972718772344755,24.07202708654481,22.79161528297732,23.431821184761063,2020
S,PR,2,1390.5674727068667,0.1807784431137724,23.85062638614158,22.531756878259305,23.191191632200443,2020
S,PR,3,1541.6663213448007,0.0592977741426651,23.69868088689307,22.167488071849565,22.93308447937132,2020
S,PR,4,1406.377664,0.0551750477402928,20.58470695970696,19.026147741147746,19.80542735042735,2020
S,PR,5,1129.8972341164215,0.1316168259089217,17.343261396853038,15.85268362460352,16.59797251072828,2020
S,PR,6,808.1808553488922,0.1878199912374037,18.393146046278297,17.2829058757133,17.8380259609958,2020
S,PR,7,1005.8019226287578,0.0446949844597477,17.170298480131844,15.843996825978149,16.507147653054997,2020
S,PR,8,1132.6029900332226,0.1883386895782776,18.042230169050715,16.692750325097528,17.367490247074123,2020
S,PR,9,1334.8213810880477,0.0376467114490293,22.251027121865636,20.76171503764895,21.50637107975729,2020
S,PR,10,1473.7711891674487,0.1184384686269582,22.75107379929715,21.27106598984772,22.011069894572437,2020
